region/code;city/code;city/jp;city/en;noCode;code;name;eng;latitude;longitude;arv
622;3821400;西予市;Seiyo-shi;6222836;3821436;西予市明浜町;Seiyo-shi Akehama-chō;33.3222;132.4322;0.644
622;3850600;愛南町;Ainan-chō;6222920;3850620;愛南町船越;Ainan-chō Funakoshi;32.9453;132.5044;0.569
622;3850600;愛南町;Ainan-chō;6222930;3850630;愛南町柏;Ainan-chō Kashiwa;33.02;132.4978;0.569
622;3850600;愛南町;Ainan-chō;6222931;3850631;愛南町御荘;Ainan-chō Mishō;32.9633;132.5694;1.463
622;3850600;愛南町;Ainan-chō;6222933;3850633;愛南町一本松;Ainan-chō Ipponmatsu;32.9625;132.6472;0.858
622;3850600;愛南町;Ainan-chō;6222934;3850634;愛南町城辺;Ainan-chō Jōhen;32.9625;132.5833;1.385
622;3848800;愛媛鬼北町;Kihoku-chō;6223000;3848800;愛媛鬼北町成川;Kihoku-chō Narukawa;33.2169;132.6219;0.569
622;3848800;愛媛鬼北町;Kihoku-chō;6223031;3848831;愛媛鬼北町下鍵山;Kihoku-chō Shimo-kagiyama;33.3339;132.7972;0.812
622;3848800;愛媛鬼北町;Kihoku-chō;6223032;3848832;愛媛鬼北町近永;Kihoku-chō Chikanaga;33.2547;132.6808;1.043
630;3920200;室戸市;Muroto-shi;6300001;3920201;室戸市吉良川町;Muroto-shi Kiragawa-chō;33.3894;134.1403;0.669
630;3920200;室戸市;Muroto-shi;6300002;3920202;室戸市室戸岬町;Muroto-shi Muroto-misaki-chō;33.2517;134.1772;1.073
630;3920200;室戸市;Muroto-shi;6300030;3920230;室戸市浮津;Muroto-shi Ukitsu;33.2897;134.1528;1.117
630;3920300;安芸市;Aki-shi;6300100;3920300;安芸市西浜;Aki-shi Nishihama;33.5064;133.9039;1.775
630;3920300;安芸市;Aki-shi;6300120;3920320;安芸市矢ノ丸;Aki-shi Yanomaru;33.5014;133.9067;1.775
630;3930100;東洋町;Tōyō-chō;6300220;3930120;東洋町生見;Tōyō-chō Ikumi;33.5275;134.2814;1.442
630;3930200;奈半利町;Nahari-chō;6300330;3930230;奈半利町役場;Nahari Town Hall;33.4242;134.0208;1.758
630;3930300;田野町;Tano-chō;6300430;3930330;田野町役場;Tano Town Hall;33.4278;134.0081;1.442
630;3930400;安田町;Yasuda-chō;6300533;3930433;安田町安田;Yasuda-chō Yasuda;33.4392;133.9811;1.519
630;3930500;北川村;Kitagawa-chō;6300631;3930531;北川村野友;Kitagawa-chō Notomo;33.4478;134.0419;1.251
630;3930600;馬路村;Umaji-mura;6300730;3930630;馬路村馬路;Umaji-mura Umaji;33.555;134.0475;0.669
630;3930700;芸西村;Geisei-mura;6300831;3930731;芸西村和食;Geisei-mura Ujiki;33.5267;133.8089;1.380
631;3920100;高知市;Kōchi-shi;6310000;3920100;高知市本町;Kōchi-shi Hon-machi;33.5569;133.5336;1.749
631;3920100;高知市;Kōchi-shi;6310001;3920101;高知市春野町芳原;Kōchi-shi Haruno-chō Yoshihara;33.51;133.4986;1.033
631;3920100;高知市;Kōchi-shi;6310020;3920120;高知市丸ノ内;Kōchi-shi Marunouchi;33.5608;133.5269;1.749
631;3920100;高知市;Kōchi-shi;6310032;3920132;高知市土佐山;Kōchi-shi Tosayama;33.6347;133.5283;0.569
631;3920100;高知市;Kōchi-shi;6310034;3920134;高知市池;Kōchi-shi Ike;33.53;133.5828;1.320
631;3920100;高知市;Kōchi-shi;6310035;3920135;高知市高須東町;Kōchi-shi Takasu-higashi-machi;33.5581;133.5903;1.566
631;3920100;高知市;Kōchi-shi;6310036;3920136;高知市鏡小浜;Kōchi-shi Kagamikohama;33.6017;133.4719;0.889
631;3920400;南国市;Nankoku-shi;6310130;3920430;南国市オオソネ;Nankoku-shi Ōsone;33.5753;133.6414;1.034
631;3920500;土佐市;Tosa-shi;6310220;3920520;土佐市蓮池;Tosa-shi Hasuike;33.4944;133.4164;2.084
631;3920600;須崎市;Susaki-shi;6310300;3920600;須崎市山手町;Susaki-shi Yamate-chō;33.4011;133.2828;0.644
631;3920600;須崎市;Susaki-shi;6310320;3920620;須崎市西糺町;Susaki-shi Nishi-tadasu-machi;33.3922;133.2894;1.476
631;3934100;本山町;Motoyama-chō;6311231;3934131;本山町本山;Motoyama-chō Motoyama;33.7533;133.5761;0.795
631;3934400;大豊町;Ōtoyo-chō;6311321;3934421;大豊町黒石;Ōtoyo-chō Kuroishi;33.7842;133.7297;0.999
631;3934400;大豊町;Ōtoyo-chō;6311330;3934430;大豊町高須;Ōtoyo-chō Takasu;33.7639;133.6642;0.999
631;3936300;土佐町;Tosa-chō;6311631;3936331;土佐町土居;Tosa-chō Doi;33.7369;133.5319;0.880
631;3936400;大川村;Ōkawa-mura;6311731;3936431;大川村小松;Ōkawa-mura Komatsu;33.7836;133.4669;0.569
631;3940200;佐川町;Sakawa-chō;6312430;3940230;佐川町役場;Sakawa Town Hall;33.5008;133.2864;1.081
631;3940300;越知町;Ochi-chō;6312530;3940330;越知町越知;Ochi-chō Ochi;33.5328;133.2519;0.883
631;3941000;日高村;Hidaka-mura;6312831;3941031;日高村本郷;Hidaka-mura Hongō;33.5344;133.3733;0.569
631;3941000;日高村;Hidaka-mura;6312832;3941032;日高村本郷;Hidaka-mura Hongō;33.5347;133.3728;0.569
631;3938600;いの町;Ino-chō;6312920;3938620;いの町脇ノ山;Ino-chō Wakinoyama;33.7756;133.3464;0.999
631;3938600;いの町;Ino-chō;6312933;3938633;いの町上八川;Ino-chō Kami-yakawa;33.6458;133.3397;0.828
631;3938600;いの町;Ino-chō;6312935;3938635;いの町役場;Ino Town Hall;33.5486;133.4272;1.328
631;3938600;いの町;Ino-chō;6312936;3938636;いの町長沢;Ino-chō Nagasawa;33.7253;133.3078;0.569
631;3938700;仁淀川町;Niyodogawa-chō;6313130;3938730;仁淀川町土居;Niyodogawa-chō Doi;33.6081;133.1697;0.826
631;3938700;仁淀川町;Niyodogawa-chō;6313132;3938732;仁淀川町森;Niyodogawa-chō Mori;33.5358;133.13;0.819
631;3938700;仁淀川町;Niyodogawa-chō;6313133;3938733;仁淀川町大崎;Niyodogawa-chō Ōsaki;33.5753;133.1711;0.772
631;3921100;高知香南市;Kōnan-shi;6313234;3921134;高知香南市吉川町吉原;Kōnan-shi Yoshikawa-chō Yoshihara;33.5417;133.7;1.447
631;3921100;高知香南市;Kōnan-shi;6313235;3921135;高知香南市香我美町下分;Kōnan-shi Kagami-chō  Shimobun;33.5703;133.7417;1.290
631;3921100;高知香南市;Kōnan-shi;6313236;3921136;高知香南市夜須町坪井;Kōnan-shi Yasu-chō Tsuboi;33.5372;133.7553;1.749
631;3921100;高知香南市;Kōnan-shi;6313237;3921137;高知香南市赤岡支所;Kōnan-shi Akaoka Shisho;33.5411;133.7203;1.848
631;3921100;高知香南市;Kōnan-shi;6313238;3921138;高知香南市野市町西野;Kōnan-shi Noichi-chō Nishino;33.5633;133.7006;1.012
631;3921200;香美市;Kami-shi;6313300;3921200;香美市土佐山田町宝町;Kami-shi Tosayamada-chō Takara-machi;33.6025;133.685;0.952
631;3921200;香美市;Kami-shi;6313301;3921201;香美市物部町神池;Kami-shi Monobe-chō Kami-ike;33.7314;133.8761;0.999
631;3921200;香美市;Kami-shi;6313320;3921220;香美市土佐山田町岩積;Kami-shi Tosayamada-chō Iwajimi;33.5933;133.6919;1.267
631;3921200;香美市;Kami-shi;6313333;3921233;香美市香北町美良布;Kami-shi Hoku-chō Birafu;33.6508;133.7806;1.009
631;3921200;香美市;Kami-shi;6313334;3921234;香美市物部町大栃;Kami-shi Monobe-chō Ōdochi;33.6975;133.8772;0.801
632;3920800;宿毛市;Sukumo-shi;6320100;3920800;宿毛市片島;Sukumo-shi Katashima;32.9203;132.695;1.476
632;3920800;宿毛市;Sukumo-shi;6320120;3920820;宿毛市桜町;Sukumo-shi Sakura-machi;32.9369;132.725;1.749
632;3920900;土佐清水市;Tosa-shimizu-shi;6320201;3920901;土佐清水市有永;Tosa-shimizu-shi Arinaga;32.8631;132.7994;0.669
632;3920900;土佐清水市;Tosa-shimizu-shi;6320202;3920902;土佐清水市足摺岬;Tosa-shimizu-shi Ashizuri-misaki;32.7233;133.01;1.063
632;3920900;土佐清水市;Tosa-shimizu-shi;6320221;3920921;土佐清水市松尾;Tosa-shimizu-shi Matsuo;32.7358;132.9753;0.887
632;3920900;土佐清水市;Tosa-shimizu-shi;6320230;3920930;土佐清水市天神町;Tosa-shimizu-shi Tenjin-chō;32.7811;132.955;1.476
632;3940100;中土佐町;Naka-tosa-chō;6320331;3940131;中土佐町大野見吉野;Naka-tosa-chō Ōnomi Yoshino;33.3372;133.14;0.906
632;3940100;中土佐町;Naka-tosa-chō;6320332;3940132;中土佐町久礼;Naka-tosa-chō Kure;33.3297;133.2244;1.323
632;3940500;梼原町;Yusuhara-chō;6320521;3940521;梼原町広野;Yusuhara-chō Hirono;33.3981;132.8961;0.569
632;3940500;梼原町;Yusuhara-chō;6320532;3940532;梼原町梼原;Yusuhara-chō Yusuhara;33.3919;132.9272;0.711
632;3942400;大月町;Ōtsuki-chō;6321130;3942430;大月町弘見;Ōtsuki-chō Hiromi;32.8417;132.7067;1.139
632;3942700;三原村;Mihara-mura;6321430;3942730;三原村来栖野;Mihara-mura Kurusuno;32.9061;132.8472;0.993
632;3921000;四万十市;Shimanto-shi;6321532;3921032;四万十市古津賀;Shimanto-shi Kotsuka;32.9817;132.9542;1.749
632;3921000;四万十市;Shimanto-shi;6321533;3921033;四万十市西土佐江川崎;Shimanto-shi Nishitosa Ekawasaki;33.1728;132.7881;0.884
632;3941200;四万十町;Shimanto-chō;6321600;3941200;四万十町窪川中津川;Shimanto-chō Kubokawa Nakatsugawa;33.3128;133.0608;0.569
632;3941200;四万十町;Shimanto-chō;6321620;3941220;四万十町大正;Shimanto-chō Taishō;33.1967;132.9756;0.569
632;3941200;四万十町;Shimanto-chō;6321633;3941233;四万十町十川;Shimanto-chō Tōkawa;33.2339;132.8533;0.756
632;3941200;四万十町;Shimanto-chō;6321634;3941234;四万十町琴平町;Shimanto-chō Kotohira-machi;33.2111;133.1367;1.091
632;3942800;黒潮町;Kuroshio-chō;6321701;3942801;黒潮町入野;Kuroshio-chō Irino;33.0247;133.0047;1.672
632;3942800;黒潮町;Kuroshio-chō;6321720;3942820;黒潮町佐賀;Kuroshio-chō Saga;33.0794;133.1014;1.749
632;3941100;高知津野町;Tsuno-chō;6321830;3941130;高知津野町永野;Tsuno-chō Nagano;33.4464;133.1992;0.846
632;3941100;高知津野町;Tsuno-chō;6321831;3941131;高知津野町力石;Tsuno-chō Karaishi;33.3928;133.0253;0.569
700;3520400;萩市;Hagi-shi;7000001;3520401;萩市土原;Hagi-shi Hijiwara;34.41;131.4061;1.832
700;3520400;萩市;Hagi-shi;7000002;3520402;萩市見島宇津;Hagi-shi Mishima Utsu;34.7825;131.1414;1.110
700;3520400;萩市;Hagi-shi;7000032;3520432;萩市川上;Hagi-shi Kawakami;34.3572;131.4603;0.569
700;3520400;萩市;Hagi-shi;7000033;3520433;萩市下田万;Hagi-shi Shimo-tama;34.6375;131.6608;1.160
700;3520400;萩市;Hagi-shi;7000038;3520438;萩市江向;Hagi-shi Emukai;34.4075;131.3986;1.862
700;3520400;萩市;Hagi-shi;7000039;3520439;萩市吉部;Hagi-shi Kibe;34.4375;131.5772;1.271
700;3520400;萩市;Hagi-shi;7000040;3520440;萩市須佐;Hagi-shi Susa;34.6181;131.6019;1.681
700;3520400;萩市;Hagi-shi;7000041;3520441;萩市明木;Hagi-shi Akiragi;34.3447;131.4142;1.148
700;3520400;萩市;Hagi-shi;7000042;3520442;萩市福井;Hagi-shi Fukui;34.4331;131.4828;0.960
700;3520400;萩市;Hagi-shi;7000043;3520443;萩市見島本村;Hagi-shi Mishima Hon-mura;34.7636;131.1519;1.749
700;3521100;長門市;Nagato-shi;7000121;3521121;長門市深川中学校;Nagato-shi Fukawa Junior High School;34.3633;131.1864;2.078
700;3521100;長門市;Nagato-shi;7000132;3521132;長門市日置;Nagato-shi Shiheki;34.3847;131.1039;1.228
700;3521100;長門市;Nagato-shi;7000133;3521133;長門市新別名;Nagato-shi Shinbetsumyō;34.3731;131.0592;1.749
700;3521100;長門市;Nagato-shi;7000134;3521134;長門市東深川;Nagato-shi Higashi-fukawa;34.3706;131.1825;2.090
700;3521100;長門市;Nagato-shi;7000136;3521136;長門市三隅;Nagato-shi Misumi;34.3636;131.2472;2.104
700;3521300;美祢市;Mine-shi;7000232;3521332;美祢市秋芳町秋吉;Mine-shi Shūhō-chō Akiyoshi;34.2133;131.2933;1.093
700;3521300;美祢市;Mine-shi;7000233;3521333;美祢市大嶺町;Mine-shi Ōmine-chō;34.1664;131.2053;1.070
700;3521300;美祢市;Mine-shi;7000234;3521334;美祢市美東町大田;Mine-shi Mitō-chō Ōta;34.2247;131.3428;1.043
700;3550200;阿武町;Abu-chō;7000931;3550231;阿武町奈古;Abu-chō Nago;34.5031;131.4711;1.749
702;3520100;下関市;Shimonoseki-shi;7020000;3520100;下関市竹崎;Shimonoseki-shi Takezaki;33.9486;130.9267;1.476
702;3520100;下関市;Shimonoseki-shi;7020002;3520102;下関市豊浦町川棚;Shimonoseki-shi Toyoura-chō Kawatana;34.1458;130.9242;1.749
702;3520100;下関市;Shimonoseki-shi;7020020;3520120;下関市清末陣屋;Shimonoseki-shi Kiyosuejinya;34.0642;131.0214;1.749
702;3520100;下関市;Shimonoseki-shi;7020021;3520121;下関市豊浦町浄水場;Shimonoseki-shi Toyoura-chō Jōsuijō;34.1489;130.9297;1.749
702;3520100;下関市;Shimonoseki-shi;7020038;3520138;下関市豊北町角島;Shimonoseki-shi Hōhoku-chō Tsunoshima;34.3556;130.8672;1.442
702;3520100;下関市;Shimonoseki-shi;7020040;3520140;下関市豊北町滝部;Shimonoseki-shi Hōhoku-chō Takibe;34.2903;130.9489;1.101
702;3520100;下関市;Shimonoseki-shi;7020043;3520143;下関市豊田町殿敷;Shimonoseki-shi Toyota-chō Tonoshiki;34.2036;131.0761;1.162
702;3520100;下関市;Shimonoseki-shi;7020044;3520144;下関市役所;Shimonoseki City Hall;33.9575;130.9406;1.476
702;3520100;下関市;Shimonoseki-shi;7020045;3520145;下関市菊川町下岡枝;Shimonoseki-shi Kikugawa-chō Shimo-okaida;34.1211;131.0297;2.044
702;3520200;宇部市;Ube-shi;7020101;3520201;宇部市野中;Ube-shi Nonaka;33.9453;131.285;1.386
702;3520200;宇部市;Ube-shi;7020120;3520220;宇部市東須恵;Ube-shi Higashi-sue;33.9939;131.2181;1.703
702;3520200;宇部市;Ube-shi;7020131;3520231;宇部市船木;Ube-shi Funaki;34.0447;131.2253;0.935
702;3520200;宇部市;Ube-shi;7020132;3520232;宇部市常盤町;Ube-shi Kiwa-chō;33.9511;131.2469;1.738
702;3521600;山陽小野田市;Sanyō-onoda-shi;7020932;3521632;山陽小野田市日の出;Sanyō-onoda-shi Hinode;34.0031;131.1819;1.566
702;3521600;山陽小野田市;Sanyō-onoda-shi;7020933;3521633;山陽小野田市鴨庄;Sanyō-onoda-shi Kamonoshō;34.0564;131.1597;2.127
703;3520800;岩国市;Iwakuni-shi;7030000;3520803;岩国市今津;Iwakuni-shi Imazu;34.1661;132.2192;1.979
703;3520800;岩国市;Iwakuni-shi;7030020;3520823;岩国市横山;Iwakuni-shi Yokoyama;34.1697;132.1764;1.806
703;3520800;岩国市;Iwakuni-shi;7030021;3520824;岩国市玖珂町阿山;Iwakuni-shi Kuga-machi Ayama;34.0964;132.0756;1.184
703;3520800;岩国市;Iwakuni-shi;7030022;3520825;岩国市美川町高ケ原;Iwakuni-shi Mikawa-machi Takagahara;34.2303;131.9819;0.777
703;3520800;岩国市;Iwakuni-shi;7030030;3520840;岩国市由宇町;Iwakuni-shi Yū-machi;34.0467;132.2119;1.749
703;3520800;岩国市;Iwakuni-shi;7030033;3520843;岩国市美和町生見;Iwakuni-shi Miwa-machi Ikimi;34.2239;132.0781;0.887
703;3520800;岩国市;Iwakuni-shi;7030037;3520847;岩国市本郷町本郷;Iwakuni-shi Hongō-machi Hongō;34.2939;132.0408;0.808
703;3520800;岩国市;Iwakuni-shi;7030038;3520848;岩国市錦町広瀬;Iwakuni-shi Nishiki-machi Hirose;34.2628;131.9594;0.852
703;3520800;岩国市;Iwakuni-shi;7030039;3520849;岩国市美川町四馬神;Iwakuni-shi Mikawa-machi Shimegami;34.2419;131.9861;0.841
703;3520800;岩国市;Iwakuni-shi;7030040;3520850;岩国市周東町下久原;Iwakuni-shi Shūtō-machi Shimo-kubara;34.0933;132.0514;1.188
703;3520800;岩国市;Iwakuni-shi;7030041;3520851;岩国市玖珂支所;Iwakuni-shi Kuga Shisho;34.0903;132.0833;1.977
703;3521000;光市;Hikari-shi;7030130;3521034;光市中央;Hikari-shi Chūō;33.9617;131.9417;1.749
703;3521000;光市;Hikari-shi;7030132;3521036;光市岩田;Hikari-shi Iwata;33.9817;131.9986;1.145
703;3521200;柳井市;Yanai-shi;7030230;3521233;柳井市南町;Yanai-shi Minami-machi;33.9639;132.1011;1.566
703;3521200;柳井市;Yanai-shi;7030231;3521234;柳井市大畠;Yanai-shi Ōbatake;33.9603;132.1689;1.442
703;3532100;和木町;Waki-chō;7030330;3532132;和木町和木;Waki-chō Waki;34.2019;132.2203;1.793
703;3534100;上関町;Kaminoseki-chō;7030420;3534122;上関町室津;Kaminoseki-chō Murotsu;33.8453;132.1203;0.886
703;3534100;上関町;Kaminoseki-chō;7030430;3534132;上関町長島;Kaminoseki-chō Nagashima;33.8308;132.1106;0.872
703;3534300;田布施町;Tabuse-chō;7030500;3534301;田布施町下田布施;Tabuse-chō Shimo-tabuse;33.955;132.0394;1.749
703;3534400;平生町;Hirao-chō;7030630;3534432;平生町平生;Hirao-chō Hirao;33.9378;132.0733;1.566
703;3530500;周防大島町;Suō-ōshima-chō;7030720;3530521;周防大島町平野;Suō-ōshima-chō Hirano;33.9089;132.3558;1.544
703;3530500;周防大島町;Suō-ōshima-chō;7030730;3530536;周防大島町小松;Suō-ōshima-chō Komatsu;33.9278;132.195;1.749
703;3530500;周防大島町;Suō-ōshima-chō;7030731;3530537;周防大島町西安下庄;Suō-ōshima-chō Nishi-agenoshō;33.8992;132.28;1.476
703;3530500;周防大島町;Suō-ōshima-chō;7030733;3530539;周防大島町久賀;Suō-ōshima-chō Ukuka;33.9461;132.2603;1.424
703;3530500;周防大島町;Suō-ōshima-chō;7030734;3530540;周防大島町東和総合支所;Suō-ōshima-chō Tōwa Sōgōshisho;33.9086;132.3561;1.544
704;3520300;山口市;Yamaguchi-shi;7040001;3520302;山口市前町;Yamaguchi-shi Mae-machi;34.1625;131.4622;1.322
704;3520300;山口市;Yamaguchi-shi;7040020;3520322;山口市秋穂二島;Yamaguchi-shi Aio Futajima;34.0119;131.4042;1.566
704;3520300;山口市;Yamaguchi-shi;7040021;3520323;山口市阿東生雲;Yamaguchi-shi Atō Ikumo;34.3828;131.6;0.918
704;3520300;山口市;Yamaguchi-shi;7040030;3520340;山口市秋穂東;Yamaguchi-shi Aio Higashi;34.0142;131.4372;1.544
704;3520300;山口市;Yamaguchi-shi;7040031;3520341;山口市小郡下郷;Yamaguchi-shi Ogōri Shimogō;34.1025;131.3922;1.749
704;3520300;山口市;Yamaguchi-shi;7040032;3520342;山口市亀山町;Yamaguchi-shi Kameyama-chō;34.1775;131.4736;1.236
704;3520300;山口市;Yamaguchi-shi;7040033;3520343;山口市徳地堀;Yamaguchi-shi Tokujihori;34.1892;131.6556;1.122
704;3520300;山口市;Yamaguchi-shi;7040036;3520346;山口市阿東徳佐;Yamaguchi-shi Atō Tokusa;34.3969;131.7208;0.921
704;3520300;山口市;Yamaguchi-shi;7040037;3520347;山口市阿知須;Yamaguchi-shi Ajisu;34.0131;131.3592;1.749
704;3521500;周南市;Shūnan-shi;7040120;3521522;周南市桜馬場通り;Shūnan-shi Sakurababa-dōri;34.0542;131.8075;1.079
704;3521500;周南市;Shūnan-shi;7040131;3521536;周南市熊毛中央町;Shūnan-shi Kumage-chūō-chō;34.0497;131.9692;1.185
704;3521500;周南市;Shūnan-shi;7040132;3521537;周南市鹿野上;Shūnan-shi Kanokami;34.2319;131.8172;0.802
704;3521500;周南市;Shūnan-shi;7040135;3521540;周南市岐山通り;Shūnan-shi Kisan-dōri;34.0556;131.8061;1.079
704;3521500;周南市;Shūnan-shi;7040136;3521541;周南市富田;Shūnan-shi Tonda;34.0731;131.7494;1.476
704;3520600;防府市;Hōfu-shi;7040200;3520601;防府市寿;Hōfu-shi Kotobuki;34.0511;131.5614;1.439
704;3520600;防府市;Hōfu-shi;7040220;3520621;防府市西浦;Hōfu-shi Nishinoura;34.0308;131.5347;1.749
704;3520700;下松市;Kudamatsu-shi;7040300;3520701;下松市瀬戸;Kudamatsu-shi Seto;34.0567;131.8714;0.569
704;3520700;下松市;Kudamatsu-shi;7040330;3520732;下松市大手町;Kudamatsu-shi Ōte-machi;34.0153;131.8706;1.442
710;4013100;福岡東区;Fukuoka-shi Higashi-ku;7100031;4013131;福岡東区千早;Fukuoka-shi Higashi-ku Chihaya;33.6472;130.4378;1.469
710;4013200;福岡博多区;Fukuoka-shi Hakata-ku;7100100;4013200;福岡空港;Fukuoka-shi Airport;33.5917;130.4506;1.115
710;4013200;福岡博多区;Fukuoka-shi Hakata-ku;7100131;4013231;福岡博多区博多駅前;Fukuoka-shi Hakata-eki Mae;33.5844;130.4192;1.837
710;4013300;福岡中央区;Fukuoka-shi Chūō-ku;7100200;4013300;福岡中央区大濠;Fukuoka-shi Chūō-ku Ōhori;33.5822;130.3764;1.749
710;4013300;福岡中央区;Fukuoka-shi Chūō-ku;7100220;4013320;福岡中央区天神;Fukuoka-shi Chūō-ku Tenjin;33.5967;130.3983;1.515
710;4013300;福岡中央区;Fukuoka-shi Chūō-ku;7100230;4013330;福岡中央区舞鶴;Fukuoka-shi Chūō-ku Maizuru;33.5908;130.3892;1.749
710;4013400;福岡南区;Fukuoka-shi Minami-ku;7100330;4013430;福岡南区塩原;Fukuoka-shi Minami-ku Shiobaru;33.565;130.4256;2.087
710;4013500;福岡西区;Fukuoka-shi Nishi-ku;7100430;4013530;福岡西区今宿;Fukuoka-shi Nishi-ku Imajuku;33.5728;130.2769;1.323
710;4013600;福岡城南区;Fukuoka-shi Jōnan-ku;7100530;4013630;福岡城南区神松寺;Fukuoka-shi Jōnan-ku Shinshōji;33.5525;130.3753;1.378
710;4013700;福岡早良区;Fukuoka-shi Sawara-ku;7100600;4013700;福岡早良区板屋;Fukuoka-shi Sawara-ku Itaya;33.4303;130.3856;0.569
710;4013700;福岡早良区;Fukuoka-shi Sawara-ku;7100630;4013730;福岡早良区百道浜;Fukuoka-shi Sawara-ku Momochihama;33.5892;130.3553;1.476
710;4021700;筑紫野市;Chikushino-shi;7100731;4021731;筑紫野市石崎;Chikushino-shi Ishizaki;33.4875;130.5256;1.203
710;4021800;春日市;Kasuga-shi;7100831;4021831;春日市原町;Kasuga-shi Hara-machi;33.5325;130.4708;1.200
710;4021900;大野城市;Ōnojō-shi;7100930;4021930;大野城市曙町;Ōnojō-shi Akebono-machi;33.5361;130.4789;2.031
710;4022000;宗像市;Munakata-shi;7101020;4022020;宗像市江口神原;Munakata-shi Eguchikaminohara;33.8425;130.5083;1.848
710;4022000;宗像市;Munakata-shi;7101030;4022030;宗像市東郷;Munakata-shi Tōgō;33.8053;130.5406;2.129
710;4022000;宗像市;Munakata-shi;7101033;4022033;宗像市大島;Munakata-shi Ōshima;33.8986;130.4344;1.451
710;4022000;宗像市;Munakata-shi;7101034;4022034;宗像市神湊;Munakata-shi Kōnominato;33.8461;130.495;1.848
710;4022100;太宰府市;Dazaifu-shi;7101131;4022131;太宰府市観世音寺;Dazaifu-shi Kanzeonji;33.5128;130.5242;1.236
710;4034100;宇美町;Umi-machi;7101430;4034130;宇美町宇美;Umi-machi Umi;33.5675;130.5108;2.004
710;4034200;篠栗町;Sasaguri-machi;7101530;4034230;篠栗町篠栗;Sasaguri-machi Sasaguri;33.6239;130.5264;1.186
710;4034300;志免町;Shime-machi;7101630;4034330;志免町志免;Shime-machi Shime;33.5911;130.4797;2.058
710;4034400;須恵町;Sue-machi;7101730;4034430;須恵町須恵;Sue-machi Sue;33.5872;130.5069;1.237
710;4034500;新宮町;Shingū-machi;7101830;4034530;新宮町緑ヶ浜;Shingū-machi Midorigahama;33.715;130.4464;1.824
710;4022300;福岡古賀市;Koga-shi;7101930;4022330;福岡古賀市駅東;Koga-shi Eki-higashi;33.7286;130.47;1.472
710;4034800;久山町;Hisayama-machi;7102030;4034830;久山町久原;Hisayama-machi Bara;33.6467;130.5;1.231
710;4034900;粕屋町;Kasuya-machi;7102130;4034930;粕屋町仲原;Kasuya-machi Nakabaru;33.6106;130.4803;1.008
710;4022400;福津市;Fukutsu-shi;7102800;4022400;福津市手光;Fukutsu-shi Tebika;33.7725;130.4922;1.346
710;4022400;福津市;Fukutsu-shi;7102830;4022430;福津市中央;Fukutsu-shi Chūō;33.7667;130.4908;1.346
710;4022400;福津市;Fukutsu-shi;7102831;4022431;福津市津屋崎;Fukutsu-shi Tsuyazaki;33.7861;130.4697;1.749
710;4023000;糸島市;Itoshima-shi;7102900;4023000;糸島市志摩初;Itoshima-shi Shimahatsu;33.5839;130.1847;1.749
710;4023000;糸島市;Itoshima-shi;7102920;4023020;糸島市前原東;Itoshima-shi Maebaru-higashi;33.5608;130.2022;1.783
710;4023000;糸島市;Itoshima-shi;7102931;4023031;糸島市二丈深江;Itoshima-shi Nijōfukae;33.5172;130.1456;1.749
710;4023000;糸島市;Itoshima-shi;7102932;4023032;糸島市前原西;Itoshima-shi Maebaru-nishi;33.5569;130.195;1.129
710;4023100;那珂川市;Nakagawa-shi;7103031;4023131;那珂川市西隈;Nakagawa-shi Nishiguma;33.4994;130.4219;1.201
711;4010100;北九州門司区;Kita-kyūshū-shi Moji-ku;7110032;4010132;北九州門司区大里東;Kita-kyūshū-shi Moji-ku Daira-higashi;33.9133;130.9403;1.298
711;4010300;北九州若松区;Kita-kyūshū-shi Wakamatsu-ku;7110130;4010330;北九州若松区桜町;Kita-kyūshū-shi Wakamatsu-ku Sakura-machi;33.9072;130.8069;1.749
711;4010500;北九州戸畑区;Kita-kyūshū-shi Tobata-ku;7110231;4010531;北九州戸畑区新池;Kita-kyūshū-shi Tobata-ku Shin-ike;33.8972;130.8294;1.064
711;4010600;北九州小倉北区;Kita-kyūshū-shi Kokura-kita-ku;7110330;4010630;北九州小倉北区大手町;Kita-kyūshū-shi Kokura-kita-ku Ōte-machi;33.8794;130.8744;1.749
711;4010700;北九州小倉南区;Kita-kyūshū-shi Kokura-minami-ku;7110420;4010720;北九州小倉南区横代東町;Kita-kyūshū-shi Kokura-minami-ku Yokoshiro-higashi-machi;33.8322;130.9014;1.168
711;4010700;北九州小倉南区;Kita-kyūshū-shi Kokura-minami-ku;7110431;4010731;北九州小倉南区若園;Kita-kyūshū-shi Kokura-minami-ku Wakazono;33.8461;130.885;1.001
711;4010800;北九州八幡東区;Kita-kyūshū-shi Yahata-higashi-ku;7110500;4010800;北九州八幡東区桃園;Kita-kyūshū-shi Yahata-higashi-ku Momozono;33.8617;130.7856;1.335
711;4010800;北九州八幡東区;Kita-kyūshū-shi Yahata-higashi-ku;7110531;4010831;北九州八幡東区大谷;Kita-kyūshū-shi Yahata-higashi-ku Ōtani;33.8636;130.8069;0.930
711;4010900;北九州八幡西区;Kita-kyūshū-shi Yahata-nishi-ku;7110631;4010931;北九州八幡西区相生町;Kita-kyūshū-shi Yahata-nishi-ku Aioi-chō;33.8517;130.7483;1.343
